engine_temp,vibration,oil_pressure,rpm,failure,predicted_failure,failure_probability
86.91934175666947,5.526748201440626,43.18435079197702,2278.421601998207,0,0,0.21663423001136736
84.58462399755233,5.5124903479289395,36.64492577168773,1712.0449093351115,0,0,0.30385133501691086
94.89341031072695,4.593027532897554,34.52080418498021,1932.5241381333944,0,1,0.6161338973950805
98.2479961799676,3.1751287937964356,34.47774086072502,1939.6736193198897,0,1,0.5732138101416091
97.45024095292959,3.317704778862459,42.16770805236265,1628.9140224671464,0,0,0.3218754315347324
83.2862598142189,6.064028771682976,38.88712536387573,1874.0377513146927,0,0,0.26320371768341905
87.52630099319029,5.029187383278325,31.590156080072944,1377.512095731409,1,0,0.4942654393693236
92.65010745122851,4.792231633089163,42.390189075961416,2573.653414298886,0,0,0.3314250143755197
97.80436101697887,4.364164936516471,32.801959346005866,1718.775863469106,0,1,0.7267348223295133
86.16660609723768,4.542216731778872,40.69910679259105,2475.8342394263937,0,0,0.17996547169381483
88.51472818668947,6.570367691732209,41.19249462836527,2011.4253517158477,0,0,0.4140878662963492
81.14932020795177,4.49713387719796,44.42788540847523,2169.459239646788,0,0,0.06111855196090995
80.43034700735464,2.9884029300476467,48.90842393233426,1853.3600604947205,0,0,0.016045515516982568
96.50020657915358,6.11547766331026,33.176618370497295,2062.3789075885024,0,1,0.828988295829147
100.84992022856659,4.692685004202924,39.73763071968475,2195.146891996531,0,1,0.6703618865210305
89.42391902735733,5.047093798299165,38.618323524778916,2199.3657243182547,0,0,0.3581418954861102
98.02826318313619,7.411367459599266,42.16874842980481,2232.4320170223073,0,1,0.7795051440296593
92.89308820038107,4.969159163974239,41.07834385466809,1889.5001869882472,0,0,0.3855097866054807
84.839041963159,5.433775509678088,38.2372687863169,1855.8920982525935,0,0,0.2647222164504001
92.8911648440673,3.2316147630525123,37.795489056945726,1521.7471024197189,0,0,0.29390430781727966
102.30429253172775,4.67049582147356,34.417745724079765,2156.965703353081,1,1,0.8283301447178426
89.71339168712039,5.914289067812902,44.93930791203255,2324.713613397033,0,0,0.2819319803853106
102.51714924651205,2.6669393992381365,42.296020907997644,2484.794503975379,0,0,0.42682371510680295
69.04203916728204,5.301267639673564,44.58884098897569,2091.5517903741525,0,0,0.016613921583344824
96.57522003500179,5.151186608967209,38.44801931762243,1770.0560681274292,0,1,0.6124658194815742
90.69637654590537,5.061931183381159,36.71582265652785,1490.8711570131634,0,0,0.44881283123591575
87.60794119627306,6.555738347987365,34.608424666853864,2312.5000199250053,0,1,0.592163618000037
90.73408621228401,5.501657772272782,41.7945879187033,1461.1170299667392,0,0,0.3447119709940841
74.09944868319286,7.217107847534666,34.801033877358826,1897.81877667687,0,0,0.22020448750416402
88.2426248972999,3.5096157266089456,49.24331534483275,1932.7079516169063,0,0,0.05625183063784143
92.85690057209398,5.203886850827522,33.461787094532795,1979.1634586446942,1,1,0.6472451948155843
101.82315235793213,5.126700179584921,41.36830059606251,2010.7407800107521,0,1,0.6957610791079014
85.85383825381082,3.39611825936738,47.834273536068935,2041.4442669102725,0,0,0.046492062547032226
83.5320511768545,6.434442503137019,42.995448796319046,1275.3910213764411,0,0,0.20027496219690885
85.98594365132371,8.487009958779227,40.878368562458895,2004.396772961038,0,1,0.5551998987906678
97.3232169416166,4.974490888274254,35.15758176519052,1331.1273277664368,0,1,0.7042943527655784
92.63000887727748,5.75753163241065,33.09115405716148,2219.6654219272987,0,1,0.7096036003768547
85.7619183698637,5.126777713722991,43.85025054458793,1833.4624532589164,0,0,0.1485674161443964
94.10613946490685,3.929622995139236,47.53073620387473,1352.888982432995,0,0,0.1640504338658712
90.77662039478432,2.2688595832969756,37.805750047609145,1755.7385967843873,0,0,0.16776224380982116
97.74915992426311,3.941339775356952,34.30469246191824,1828.9773982446038,0,1,0.643996108321626
84.38357524898117,2.912062428572403,27.709152847254906,2357.2098852665013,1,0,0.2929406407289142
87.37870282721785,7.556153117088677,35.096175781687315,2058.9913225250734,0,1,0.6732879288832389
86.86313477494274,4.827335459115141,39.4317157875048,2103.333483305174,0,0,0.24005184057099666
78.29188041494305,4.481121006429244,47.99561620418367,2354.3664902661803,0,0,0.027168737115680512
92.3689622165166,6.333730737181709,43.365668461164844,1971.1567136226531,0,0,0.4514798632821695
92.08844217743912,3.317373345716168,41.525427023533766,2226.256388309721,0,0,0.20198155149590521
90.04090765313968,3.8497039429931714,37.99940169349435,2205.1583341795977,0,0,0.2748373806578414
88.12330293299883,5.102108403872932,37.08417141372022,1614.0591519291763,0,0,0.35772166483747486
78.6770340635967,6.543153487135221,47.02823798753982,2441.895073288949,0,0,0.07975907202204433
86.63483741787712,5.752527567753182,41.00369270379195,1573.9094659787916,0,0,0.27040730282197084
87.25828386778585,5.372487713773824,29.48699654039489,2275.2099948433543,1,1,0.6045357380227202
83.58178184622705,5.117176602854024,36.63230176051378,1544.8780889283103,0,0,0.23845581623457487
88.70971430667193,5.600353783290163,35.708919841141864,2180.371036445502,0,0,0.48464998244917035
93.23240685451631,5.302479357693882,37.26867995411268,2558.574463445052,0,1,0.5651490430653806
105.08948720968424,3.4550415878345966,42.81455330142543,1936.1064030349366,1,1,0.580711847860278
91.39662250265471,5.069118832449727,39.46277559102875,1923.093307144056,0,0,0.3958523939511497
92.06040312578212,3.3894670116233714,39.61567296498169,2183.131999795055,0,0,0.24864763331008125
89.40443267387066,5.121623814351236,46.567365806626185,1901.1810632112372,0,0,0.1710787732399667
74.64983027760766,4.279028087767638,36.517694551066555,2545.4836111228465,0,0,0.06208299854705675
89.78788899640627,8.809072434174292,49.32099762943675,2057.6576748376087,0,0,0.4593487575026386
90.48184167952822,4.940158424372432,36.64346204314457,1903.9491475337823,0,0,0.436682157335225
109.70593689988229,2.893640650607617,40.445990983062856,1837.914341631295,0,1,0.7322390387155204
88.46111228175101,4.798729683984613,38.59398202298617,1720.1154589480939,0,0,0.2969680418267563
92.4123787386689,5.779038118456832,40.617095667504806,1811.6735039727532,0,0,0.47325049736555647
89.72230584235805,7.510045919228785,42.22295997536565,1894.797981902421,0,1,0.529125378671386
80.65057569904374,4.115821400091923,42.16917620044438,1853.708277950426,0,0,0.062225235944915046
99.14258251612017,2.62635803896454,36.2344133468971,1802.547417758869,0,0,0.48391921182497283
96.01546426149419,6.225255517146472,34.385426612762146,2629.652369105732,0,1,0.8094490029145929
96.32825557634438,2.929101941150523,52.515858954528554,1690.971477053153,0,0,0.08418339041619985
82.72490036164209,4.345766837738773,37.58007830199723,2043.9897762938524,0,0,0.15149563571583272
101.22235448748879,4.613569271733509,43.49606219335993,2177.7563029282614,0,1,0.5618294177566162
78.78519149766176,4.895549820049838,31.961793447384018,2189.03239867512,0,0,0.21418885382331665
94.69485675040217,6.033746685611503,38.60193640047662,1982.4178772652583,0,1,0.6447784207688174
107.52364500647982,3.9745485765704185,39.364003080087784,1927.789228445807,0,1,0.7927925197396781
82.07570939895449,4.5894061217498585,42.364075349639165,2135.464247371852,0,0,0.09105549493717442
85.46961816317783,4.978594470575917,26.387729295040305,2079.95649499346,0,1,0.5918847278174848
90.79721092070113,5.224396936278182,40.83070306539165,1922.312349569746,0,0,0.3524543727151986
85.9721947670704,5.146740762061884,34.25129272316053,1531.4364284826706,0,0,0.3745725126668374
77.59469255147094,5.65400866283387,41.62172855597462,1859.6228833000257,0,0,0.08613963021483877
90.54850379844822,6.265759264462606,34.818354015809184,1656.0349508877625,0,1,0.6410481218978016
81.50157029019115,5.588951173476452,35.72258652037209,1799.8521349801022,0,0,0.24927767385567587
93.78873944508145,5.680378285263828,38.63186194803366,2009.9669715550879,0,1,0.5755690511851461
82.64460612612957,2.6266652498802836,34.73835265198402,2107.620843198985,0,0,0.10317357309471395
102.39947524014032,5.07534154874852,37.622327766323224,2534.135825387722,0,1,0.8011526886624111
83.7339736613101,5.719261322002413,34.033121157283425,1838.7780863288558,0,0,0.37434180535138223
87.4235078703546,6.093411791855676,30.834147741506364,2232.387690582545,0,1,0.6471115182972235
96.50813773895736,3.961473838649309,45.0897852621468,2091.788007331351,0,0,0.2851664996010066
80.15308546852836,4.011441087667032,33.51975653588036,2388.799301191937,0,0,0.15450755343065506
91.81967947683303,4.138848987074603,39.106595561960084,2172.8686158786877,0,0,0.3251035458006428
100.45714203425942,5.804620849837015,43.76445540746892,1697.455571814105,0,1,0.6511586656473664
77.14013412351018,6.5508215823863125,36.925279487419786,1483.0861912126306,0,0,0.19109424502808217
91.47707086825844,4.388809839062597,35.87417050127231,2093.3785099002516,0,0,0.4355177039978966
92.07906235398738,6.361943470440574,41.131190443337104,1841.4647006298828,0,1,0.5129568958570777
96.25458297421848,5.185219713746891,45.58966911363576,1705.9058762148209,0,0,0.3823172951997941
80.10439431297534,4.813571334256346,34.153423674567655,1619.7266886400766,0,0,0.18712607165719075
79.43634709532579,4.682923655273046,39.24926083991281,2048.2926492761467,0,0,0.09633738333583415
94.17553252493518,6.119917046903236,31.33752702516336,2452.3123097940097,0,1,0.8196990616927626
92.3758773858655,5.488366725180605,38.033994981589046,1877.3982962881876,0,1,0.5212879353412849
92.00394280276701,8.413738141471455,40.171023422690375,2177.0810933225966,0,1,0.7560293550797271
92.7715856759758,3.721663035504014,35.72687679122467,1969.3200949347222,0,0,0.4072291232482741
84.55980222737207,5.777152553044964,37.715040830873846,1613.1853732689822,0,0,0.2988824089526871
91.85802957728802,4.206198485282731,32.95886615846275,2220.443403053125,0,1,0.5218138113348906
92.34457978638945,3.6960695195170343,40.38539305690747,1671.5923867917886,0,0,0.2579525313760384
84.28518865578906,4.983699294447542,45.27847124441575,2006.4879891780695,0,0,0.10087459227290471
104.92619608915805,5.206028719110554,34.51428065114768,1897.5438754984084,1,1,0.8963932846146624
93.7906633672943,9.377260332590138,36.88664116723808,2267.9232303697077,0,1,0.9043800074075729
80.46957202237881,4.723781276475197,42.51273123227091,1682.554702258794,0,0,0.07495913159966
95.25242886907064,3.3047319057729747,46.060453596613684,2117.260972340588,0,0,0.179688054289515
82.20254663818143,5.409516076241578,32.534050938955346,1748.0607777953896,0,0,0.33469967972734144
96.29667682993961,1.8880399436804476,39.156076312920256,1846.6684363013644,0,0,0.23693012815089112
99.26876463205923,4.862064826093601,41.415654111597625,909.4399317379693,0,1,0.5665377330359933
83.43454145318631,5.024037923442741,39.489718046855764,2627.6295714853727,0,0,0.18042537536463144
97.70700903395458,6.191900574417817,27.616039665614565,2165.1670798478694,0,1,0.9236675480502143
93.30224741549199,6.46043337414177,42.50545004654386,1769.7957542185507,0,1,0.5223832916549835
96.57648127995591,4.244645571638424,47.59668175545322,1662.6032935001017,0,0,0.24506619547146094
105.17434386123158,4.7740789780551,40.58330875584752,1851.3053741361978,0,1,0.772442746557666
88.03689507197704,3.8508187540839938,34.84446973352868,2215.0638604458354,0,0,0.29941500584032266
83.97011068514009,3.307906167788459,37.434363768178585,1432.3745223245223,0,0,0.11407872506638954
82.88388456299582,5.464842169070952,48.84956533827797,1957.5246742116985,0,0,0.06804308312681444
83.47351772027649,3.089621677105101,44.549812704302795,2531.192561738802,0,0,0.045370873863253676
89.38318632468717,4.378059649142205,43.20013309192164,1659.8160992096587,0,0,0.18039035244750318
92.72921579853315,3.507239060151144,41.78206291767188,2024.1155116290965,0,0,0.22393217505799334
92.21352639464016,5.824524779435389,36.69431443904514,2660.9929445773273,0,1,0.6081923228867625
96.61746599228819,7.7021451488997315,38.99714409672116,2189.645488907232,0,1,0.8317339034936765
90.10401513502326,3.0476180257950034,39.61038632160742,2037.7771461456366,0,0,0.17563527581923052
101.62827261725853,2.2204722756536466,42.74787158032222,2151.990936472701,1,0,0.330808634640001
87.88274533409636,4.8126696719748985,47.54459447133452,1879.7403994970894,0,0,0.11320570297219941
111.76135333271695,5.0235466939366376,45.59169068396564,2389.889385591032,0,1,0.8403744834792838
95.00533878212005,5.327988960135946,32.9030782210198,1880.2009931299365,0,1,0.7366784345105735
83.14273954866974,4.330519227148483,41.11997484450524,1412.2455173792068,0,0,0.10320979253279633
81.4328600155111,4.699041051761852,43.683816725839485,1882.609068817862,0,0,0.07417302509727909
93.85977932194548,5.5512656158109035,43.094301650723175,1709.979641036989,0,0,0.41825056559718854
88.2122977173932,6.560646338967258,36.8538311830629,1915.6417963407712,0,1,0.537135339499262
95.71200395273674,2.0674268445225756,54.57054607884181,1922.2747822758108,0,0,0.04250755806336215
93.78590099658835,4.446590841452807,33.614577188344406,2359.226959941472,0,1,0.5972844366533003
89.41736869874502,5.3207131909115954,34.58405776666975,2208.5878179993156,0,1,0.513242870128808
83.22565025545276,3.623035843083896,41.16797540630788,2078.979646272619,0,0,0.0803425034222577
77.88122220251309,7.59675444765095,50.584015274819265,1999.1163766002214,0,0,0.07234159096266815
86.42788038346383,4.046885179656894,35.81902574647915,1682.3425973426017,0,0,0.24157872359581647
96.85119035458777,4.938060969489076,38.67085817176504,1345.6474287002968,0,1,0.5845075474721606
91.71274995304164,5.834033145263437,45.386468365078464,2033.948003417835,0,0,0.3168392623151212
80.03408977030409,4.113072816797159,39.910689225561335,2238.3923610720976,0,0,0.07666737412322387
91.38544740680946,2.2301404282933746,38.32698072734852,1967.4998350266233,0,0,0.1699537738240716
93.0825390378307,4.3570182096252,42.8281645094336,1839.54370316399,0,0,0.279555292803057
82.92914051039094,6.544160833890561,41.36258995114797,2139.3506495642637,0,0,0.2398439834935898
91.22980084756422,4.494657309822292,45.152193928183955,1975.000339812696,0,0,0.19349195731381566
90.465669747568,3.7303485478115324,46.45734444532682,2505.7232575921885,0,0,0.11752404959896265
80.85623761735502,6.388508314254082,41.53501530002681,2369.8185026204856,0,0,0.1792279385598708
92.86229888278626,4.503837655965421,41.45866362689154,2287.852417106999,0,0,0.3304161852189893
94.48627621094587,4.234758779524674,41.07055491143067,2227.320234262971,0,0,0.363996419147812
98.66440994540221,5.224184134494965,42.44565278324644,1612.9497756645628,0,1,0.5663710339920991
98.43041641627923,6.156125314428181,40.27585318935732,2198.89811061578,1,1,0.7266890668018305
78.97864505634327,8.57257029759882,39.996957588388554,2112.8977872939727,0,0,0.3542629279244593
82.49739968067902,6.240854161486134,45.98313560413621,2181.927418517349,0,0,0.12612363908418375
94.12028213766928,6.739759949582517,47.580580901775214,2147.782846043916,0,0,0.4294370337836694
94.11028760729766,4.241050701518217,32.4622352768329,2135.8287763544195,0,1,0.6167169034100736
94.12038149044838,3.4611978410457853,40.05010575870285,2810.2599408648784,0,0,0.3105920251494082
120.82185192523777,5.093497024428684,36.556527832773824,1977.1442990144242,0,1,0.9833189019298609
94.56712408554533,5.160754872889394,38.44514266756964,2280.901214248799,0,1,0.5537682798377047
99.08452512144478,3.3822308879531042,42.01258104867661,1858.703056920799,0,0,0.3889605804862469
97.63201410794562,4.737058205143981,43.34719185771234,2237.1924751663014,0,0,0.45661932578745296
95.21113001044638,5.598976402578696,39.439367781943275,2281.7959670697364,0,1,0.5944000412098714
87.47784604287723,5.54059009252712,30.433298326385987,2109.3278231406043,1,1,0.5990838806773792
96.07175376394613,5.756431780076409,35.1747720971191,2500.77408271295,0,1,0.7557772115273682
83.81739828369942,5.436447095206164,44.48249835100083,1734.7171890918748,0,0,0.12326311058842655
88.10545114607993,4.2394870110949165,26.297867889825344,1853.8337174995333,0,1,0.5977399551512493
86.11709161736717,4.229149060026735,45.93713575841,2063.7140258070467,0,0,0.08639188817571156
90.65499311509058,3.201572903009186,42.606149953222705,2264.2420560452665,0,0,0.14652765642185073
108.51726853338806,7.677162558777642,46.58088040765011,2053.82885638848,0,1,0.907397811597982
75.06187845926601,5.0201755469289395,39.007154065595195,2385.7277109531697,0,0,0.06649467999543092
95.4900815229961,4.662720416307722,29.692972879885474,1801.4930387101042,1,1,0.7669209059169779
77.09827303048279,3.606811877821312,42.15181320753249,1657.8264531534337,0,0,0.030611204688739315
86.22454507368454,9.403486853491668,46.3732656201917,2092.4385009609514,0,0,0.496971131948667
98.71160477573893,3.3900079516656567,44.623609027567106,1976.845917165891,1,0,0.3051699157384647
90.5142401527637,4.35672811159089,36.686542582559824,2162.859116107466,0,0,0.375895167786871
81.37804177656555,5.62375525442909,40.433805377313234,1991.779312740049,0,0,0.15615863200110408
84.27757032592025,5.9003194486164166,37.33581865610038,1897.994062812963,0,0,0.3168731470553293
95.4367819914774,6.436898082823526,35.90366767905314,1977.518728482883,0,1,0.7732841915994628
84.1570669462629,7.711412761653895,44.77694285589926,2008.6546684379555,0,0,0.2921922450238172
91.7316687166558,5.759236483191069,34.01233844367419,1908.5056100455008,0,1,0.6527216104296909
90.3645747192305,3.4159538000499987,35.530917847091935,1939.0603861029715,0,0,0.3035804733991566
84.78719721915347,4.614582312317328,34.479871832638075,1878.921998903927,0,0,0.2830817795840918
107.1515527146026,5.461748558770827,32.548762383504766,2256.999535960822,0,1,0.9458300453383081
95.07135217854409,8.102339062258736,40.73207145921302,2058.20630135174,0,1,0.7921035501675713
73.79885930673915,2.9032917823635547,45.80751524240988,2677.02574165063,0,0,0.009610693840974035
91.49163451815542,6.803864757837841,39.075616218773675,2048.2113653835386,0,1,0.6100230578559039
84.70570828185289,5.269871554319625,32.471260997179165,1834.7427589014014,0,0,0.40434920784347167
96.81946667836979,6.256745802844221,44.19972269871014,2801.2026124589192,1,1,0.5848653820429832
83.65983409253839,4.847007925046102,48.42850877017486,2124.0879133143007,0,0,0.06129433400501982
89.0821084682648,3.7363510548105103,36.76878837926703,2297.037436067845,0,0,0.2699941729475989
94.03989823184365,6.126309169101998,37.60722866641141,2177.6308949607474,0,1,0.6651282543396255
96.92604155336097,5.981646540658431,42.57830315041697,2186.9033087893245,0,1,0.5974331416862821
80.3976287435538,6.458085448609583,48.109368738925255,2160.6962154057424,0,0,0.08318200600929845
87.32399011327242,4.980043046932047,37.40082927137387,1669.3746305671805,0,0,0.31223212409527407
86.20043751071235,4.100266965020226,33.337751095008976,2110.258714268424,0,0,0.30823101211597315
84.7733661394103,2.6618195074642377,43.15709303136203,1602.5416088449283,0,0,0.04983174918921755
104.12363392224877,6.2290599022091095,43.9953403657115,1947.6911490762398,0,1,0.7892350309570975
93.23985368768764,5.635834223665979,40.030657252176134,1782.3147630310139,0,1,0.50372995266058
79.91292836531964,3.551326050704061,37.209333701712744,2107.2410557546173,0,0,0.08081939464453543
97.34289557643821,4.192139490055064,44.97189365496023,2100.2378742014703,0,0,0.33617290212103923
106.97724957610106,4.299861782072839,42.64018002273982,2144.343767229556,0,1,0.7340425593255684
98.25972208440918,2.7755233520263727,36.157822415482535,2086.188971824726,0,0,0.4774326772326588
77.8450402723679,3.7734764050922993,40.245473656528354,1817.9523974640804,0,0,0.0464440052063174
86.12612741707,3.2992544647904687,33.24146233987677,1921.6989531944962,0,0,0.233535233413251
100.13528919349298,4.381281482168095,43.4294522821896,2276.1188483763453,0,1,0.5011263612334108
84.33864427504976,3.891953752505656,38.68883215308572,2320.35700318832,0,0,0.13847388982742986
93.55055542516983,2.5594926186998768,37.821445838076315,1655.9650704120352,0,0,0.2519484295901608
96.19707242743469,8.033885345854223,39.835627574237826,1540.7217102462062,0,1,0.8237883172415956
82.58455622737533,6.878811096543846,40.20153849665124,1781.9331850385863,0,0,0.28401699909805983
89.5237971515056,3.8314708677200215,44.4746503078278,2313.562274609675,0,0,0.13432556902861756
64.06986127944742,5.4086320949804145,42.95545265662611,2364.4652090549102,0,0,0.01096738671709349
81.80489886932568,5.626197634731943,39.217953606035984,1722.5864358796484,0,0,0.1838501663923191
87.97945478885472,6.786628782160215,43.81834074859498,2092.1928061209014,1,0,0.3431628808559747
80.01773454428121,3.772092460009882,42.00368626845807,2550.329399942026,0,0,0.05255750504202028
103.05929043145308,6.638160175973639,37.86700181856982,2124.5934431721003,1,1,0.8954372049527272
78.55886897631494,4.178142043689597,39.37640920881757,2426.450985569928,0,0,0.0701340046988693
86.47964410642413,2.99620639374708,39.258885555784396,2299.6179710249294,0,0,0.11765285296167372
91.04592461828874,6.086204838971746,42.52630671587101,1726.9403881316268,0,0,0.4003357332626604
101.53018631252893,6.936137636183642,38.164886926391794,1943.0055729508765,0,1,0.8829837757665059
78.51310279056449,8.881863460296028,38.04795406789184,2010.4263434875543,0,0,0.4296801258061332
99.30531001723968,3.20041210236468,49.84378654716979,2031.240016406402,0,0,0.1847982086952706
90.0818644881567,6.048379527621183,44.69867740873552,2274.8986860315713,0,0,0.31121448408736563
82.14793079161639,4.3852981343097,36.1969966778743,2122.6054286826225,0,0,0.16727395788472313
93.69682779410617,6.175038065786047,42.854704969710994,1119.1397168665653,0,0,0.4813255498535201
91.59247756458777,2.794265673153124,40.591750328275886,1606.1479180721822,0,0,0.1668684169511567
85.19826498272964,3.1058453364521537,41.95775587630047,1343.7857255071872,0,0,0.07245829730825878
90.55841667992016,3.8361877652502745,40.686706622825525,2052.6095721966003,0,0,0.22193161140124815
86.91749122510592,5.118446068502127,45.94821322742618,2072.146294840328,0,0,0.13734428875861274
90.90813876200998,4.038378100192467,41.72810172325723,2084.9674875832156,0,0,0.2240935422653345
95.29704539616837,5.98858151587013,39.68955650892856,1712.3215196856152,0,1,0.6233419992741464
102.68813452916282,6.540341927386871,45.21095288491509,2202.243201535997,0,1,0.7551403575818977
80.0974760093852,5.899366311868034,41.16642520543936,2214.8787489405586,0,0,0.13980119345461256
107.06426699725013,7.428181459491302,40.60739289664529,1623.4552798384527,1,1,0.9365136360506654
74.38329760381998,5.623739944183015,41.570113012430575,1560.1885395653383,0,0,0.05527524052532194
88.78571923971533,3.1746549344897494,39.53195488316817,1999.9604941319187,0,0,0.15913055038318197
94.70653765187662,7.04506477030751,40.04613496497734,2537.5346820840077,1,1,0.7147252486037005
92.24793494188026,4.092265646591004,37.06652705619064,2509.922822659593,0,0,0.39865587482685055
85.01840384143524,6.365627749528355,36.244163901880604,2169.021308134416,0,0,0.4271036177746492
88.3350219971418,7.360601324832659,35.0071480675878,1781.0009985259771,0,1,0.681206430326307
86.05599252272934,5.685032016095599,33.040083566014616,2266.0527978465757,0,0,0.4874778524702117
85.2850819444463,2.7557617802530254,35.60141319307722,1864.2727205572876,0,0,0.13480110936276732
96.7968167761682,3.6226817502353126,39.128664827665375,1769.7478889978568,0,0,0.4250930592102941
92.85612388772037,6.984116700327704,40.515587912228185,1356.8099505134019,0,1,0.6207138955693486
84.45672323791477,4.7463159715357754,38.643517184261796,2030.714659504296,0,0,0.19286092364700994
97.19679900346601,5.119360302413249,28.22148254936321,1811.0397952587875,0,1,0.8614180381459099
92.45839616701288,6.138236624245414,47.87293178881171,2028.9291138585513,0,0,0.30177227435157683
96.50289695071169,6.044484293120485,45.43240061445191,1310.1926911288815,0,0,0.48607426974216694
95.0370307353889,5.418199718578191,42.228799256085644,2050.948001775106,0,0,0.4764967399033449
83.36803991262342,4.686997443169301,49.53745336276634,1270.6636508085116,0,0,0.045599544633897725
85.51855167842425,4.530997331401464,35.113179412581445,2326.382075980566,0,0,0.28588281721674563
95.9783488409861,6.286848237937015,49.438125603130025,2156.567370240525,0,0,0.3852216729121578
94.88296212346772,5.83035429660169,35.173929616247264,1916.4005685726236,0,1,0.7227586855949955
